"id","nm","adr","x","y","park_lot"
3119,"","서울특별시 동대문구 장안동 363-8번지",127.0687987,37.56715811,4
3120,"","서울특별시 동대문구 장안동 363-9번지",127.0689434,37.56738255,6
3121,"스타파크","서울특별시 동대문구 장안동 364-10번지",127.0698083,37.56813978,35
3122,"","서울특별시 동대문구 장안동 364-12번지",127.0695683,37.56779682,6
3123,"가우디오피스텔","서울특별시 동대문구 장안동 364-5번지",127.0692836,37.5678915,56
3124,"위산일리온시티","서울특별시 동대문구 장안동 364-6번지",127.0691779,37.56778444,48
3125,"스마트트라움","서울특별시 동대문구 장안동 364-7번지",127.0697357,37.56803089,30
3126,"태솔타워","서울특별시 동대문구 장안동 364-9번지",127.0698859,37.56825704,16
3127,"","서울특별시 동대문구 장안동 365-2번지",127.0705944,37.56949972,4
3128,"서희스타힐스","서울특별시 동대문구 장안동 365-4번지",127.0705359,37.56929055,251
3129,"화성빌딩","서울특별시 동대문구 장안동 365-6번지",127.0698016,37.56871327,102
3130,"장안동 365-8 업무시설(영한산업(주))","서울특별시 동대문구 장안동 365-8번지",127.0700314,37.56906965,51
3131,"케이타워","서울특별시 동대문구 장안동 365-9번지",127.0701738,37.56929058,114
3132,"","서울특별시 동대문구 장안동 366-11번지",127.0709714,37.57057826,13
3133,"풍양빌딩","서울특별시 동대문구 장안동 366-1번지",127.0710663,37.5707357,18
3134,"","서울특별시 동대문구 장안동 366-2번지",127.0713249,37.57064175,18
3135,"장안동 상가","서울특별시 동대문구 장안동 366-6번지",127.0705494,37.56988466,12
3136,"","서울특별시 동대문구 장안동 366-9번지",127.0707933,37.56970494,9
3137,"태솔타운3차","서울특별시 동대문구 장안동 367-11번지",127.0717288,37.5713168,31
3138,"옥산빌딩","서울특별시 동대문구 장안동 367-2번지",127.0712668,37.57105975,16
3139,"","서울특별시 동대문구 장안동 367-3번지",127.071502,37.57094428,33
3140,"태솔타운2차","서울특별시 동대문구 장안동 367-4번지",127.0716342,37.57116053,30
3141,"","서울특별시 동대문구 장안동 367-7번지",127.071492,37.57140794,5
3142,"아트몰링 장안","서울특별시 동대문구 장안동 368-1번지",127.0723894,37.57192709,338
3143,"","서울특별시 동대문구 장안동 369-2번지",127.070963,37.57201148,8
3144,"","서울특별시 동대문구 장안동 369-3번지",127.0710785,37.57186202,42
3145,"","서울특별시 동대문구 장안동 369-4번지",127.0707235,37.57190233,8
3146,"","서울특별시 동대문구 장안동 370-3번지",127.0704172,37.57219182,8
3147,"","서울특별시 동대문구 장안동 370-6번지",127.0699934,37.57195728,12
3148,"장안동 퍼스티지 더올림","서울특별시 동대문구 장안동 371-4번지",127.0708575,37.57145292,42
3149,"아르떼하임","서울특별시 동대문구 장안동 372-12번지",127.0700836,37.57030273,44
3150,"","서울특별시 동대문구 장안동 372-14번지",127.0697409,37.57018003,31
3151,"청솔아파트","서울특별시 동대문구 장안동 372-16번지",127.070142,37.570926,33
3152,"제일빌딩","서울특별시 동대문구 장안동 372-1번지",127.070501,37.57094813,18
3153,"모텔자이","서울특별시 동대문구 장안동 372-2번지",127.0704077,37.57080556,8
3154,"SM타워 오피스텔","서울특별시 동대문구 장안동 372-3번지",127.0703391,37.57069919,47
3155,"장안동음식점빌딩","서울특별시 동대문구 장안동 372-4번지",127.0702167,37.57050933,16
3156,"장안 NEW CITY","서울특별시 동대문구 장안동 372-5번지",127.0699459,37.570089,60
3157,"","서울특별시 동대문구 장안동 372-6번지",127.0696069,37.57023714,16
3158,"청명에버아트3차","서울특별시 동대문구 장안동 372-8번지",127.0700589,37.57079748,59
3159,"청솔아파트","서울특별시 동대문구 장안동 372-9번지",127.0702377,37.57106749,24
3160,"양우 내안애 애플","서울특별시 동대문구 장안동 373-1번지",127.0697305,37.56975522,113
3161,"","서울특별시 동대문구 장안동 373-2번지",127.0695981,37.56954924,16
3162,"현대썬앤빌601","서울특별시 동대문구 장안동 373-3번지",127.0693602,37.56918006,254
3163,"센트럴장안오피스텔","서울특별시 동대문구 장안동 373-4번지",127.0689708,37.56910668,83
3164,"유진빌딩","서울특별시 동대문구 장안동 373-5번지",127.0690757,37.56927132,4
3165,"황금오피스텔","서울특별시 동대문구 장안동 373-6번지",127.0691528,37.56939093,29
3166,"써니빌 가야아파트","서울특별시 동대문구 장안동 373-7번지",127.0692888,37.56960186,62
3167,"","서울특별시 동대문구 장안동 373-9번지",127.0694149,37.56979757,3
3168,"진성빌딩","서울특별시 동대문구 장안동 374-11번지",127.0687841,37.56881703,25
3169,"장안현대벤처빌","서울특별시 동대문구 장안동 374-1번지",127.0688107,37.56852833,312
3170,"","서울특별시 동대문구 장안동 374-3번지",127.0685075,37.5678743,11
3171,"장인공업","서울특별시 동대문구 장안동 374-4번지",127.0681066,37.56780641,5
3172,"가우디트윈캐슬2","서울특별시 동대문구 장안동 374-8번지",127.0683827,37.5681962,32
3173,"가우디트윈캐슬1","서울특별시 동대문구 장안동 374-9번지",127.0684462,37.56829474,32
3174,"장안동 공감대아파트","서울특별시 동대문구 장안동 375-11번지",127.0678972,37.56744289,16
3175,"","서울특별시 동대문구 장안동 375-1번지",127.0683504,37.56758057,4
3176,"한올빌딩","서울특별시 동대문구 장안동 375-2번지",127.0682246,37.56741802,10
3177,"","서울특별시 동대문구 장안동 375-3번지",127.068115,37.56724806,8
3178,"","서울특별시 동대문구 장안동 375-5번지",127.0676381,37.56687028,4
3179,"장안동 공감대아파트","서울특별시 동대문구 장안동 375-7번지",127.067778,37.56725763,24
3180,"장안동 공감대빌딩","서울특별시 동대문구 장안동 375-8번지",127.0680074,37.56758113,14
3181,"","서울특별시 동대문구 장안동 376-1번지",127.0674279,37.56667533,4
3182,"","서울특별시 동대문구 장안동 376-3번지",127.0675684,37.56640721,25
3183,"","서울특별시 동대문구 장안동 376-4번지",127.0672371,37.56639667,9
3184,"","서울특별시 동대문구 장안동 376-5번지",127.0673456,37.56656816,5
3185,"","서울특별시 동대문구 장안동 377-1번지",127.0666832,37.56699804,3
3186,"","서울특별시 동대문구 장안동 377-3번지",127.066951,37.56671903,8
3187,"한신빌딩","서울특별시 동대문구 장안동 377-4번지",127.0667761,37.56656875,4
3188,"","서울특별시 동대문구 장안동 377-5번지",127.0665563,37.56665078,12
3189,"","서울특별시 동대문구 장안동 378-14번지",127.0671061,37.56713214,5
3190,"","서울특별시 동대문구 장안동 378-2번지",127.0675168,37.56757195,21
3191,"공감대아파트","서울특별시 동대문구 장안동 378-3번지",127.0674804,37.56738348,17
3192,"","서울특별시 동대문구 장안동 378-5번지",127.0673094,37.56727132,3
3193,"선빌딩","서울특별시 동대문구 장안동 378-6번지",127.067266,37.56707303,15
3194,"","서울특별시 동대문구 장안동 378-7번지",127.0667967,37.56717998,1
3195,"","서울특별시 동대문구 장안동 378-9번지",127.0669422,37.56712349,1
3196,"공감대","서울특별시 동대문구 장안동 380-1번지",127.067707,37.56806901,33
3197,"파크리움","서울특별시 동대문구 장안동 380-2번지",127.0679702,37.56816383,27
3198,"","서울특별시 동대문구 장안동 380-4번지",127.0676335,37.56783534,3
3199,"명경빌","서울특별시 동대문구 장안동 380-5번지",127.0679275,37.56801969,6
3200,"","서울특별시 동대문구 장안동 381-10번지",127.0679384,37.56876382,10
3201,"한일씨티빌","서울특별시 동대문구 장안동 381-12번지",127.0677341,37.56843048,8
3202,"한강팰리스","서울특별시 동대문구 장안동 381-14번지",127.0678811,37.56831182,7
3203,"우민에뜨와르오피스텔","서울특별시 동대문구 장안동 381-1번지",127.068417,37.56899708,155
3204,"한강 훼미리 주상복합 아파트","서울특별시 동대문구 장안동 381-3번지",127.0681657,37.56860142,116
3205,"","서울특별시 동대문구 장안동 381-5번지",127.0675808,37.56851012,4
3206,"THE 하우스","서울특별시 동대문구 장안동 381-7번지",127.0679815,37.56893732,16
3207,"","서울특별시 동대문구 장안동 382-10번지",127.0683343,37.56961404,2
3208,"","서울특별시 동대문구 장안동 382-12번지",127.0684619,37.56984597,2
3209,"성진위드빌","서울특별시 동대문구 장안동 382-14번지",127.0686448,37.56985902,9
3210,"","서울특별시 동대문구 장안동 382-18번지",127.0682129,37.5694194,1
3211,"","서울특별시 동대문구 장안동 382-19번지",127.0687949,37.57011202,1
3212,"","서울특별시 동대문구 장안동 382-1번지",127.0691906,37.57005989,2
3213,"","서울특별시 동대문구 장안동 382-22번지",127.0685471,37.56970753,2
3214,"","서울특별시 동대문구 장안동 382-25번지",127.0688788,37.57020685,1
3215,"제이드파크","서울특별시 동대문구 장안동 382-2번지",127.0690231,37.56992736,38
3216,"청명에버아트 1차","서울특별시 동대문구 장안동 382-3번지",127.0688422,37.56979529,22
3217,"청명에버아트 2차","서울특별시 동대문구 장안동 382-4번지",127.0687361,37.56964885,22
3218,"태솔아파트1차","서울특별시 동대문구 장안동 382-5번지",127.0686136,37.56943269,71
3219,"","서울특별시 동대문구 장안동 382-7번지",127.0685269,37.56925551,4
3220,"","서울특별시 동대문구 장안동 382-8번지",127.0683463,37.56934337,2
3221,"태솔에버빌2차","서울특별시 동대문구 장안동 383-10번지",127.0693097,37.57038652,42
3222,"태솔에버빌3차","서울특별시 동대문구 장안동 383-11번지",127.0694164,37.57055369,41
3223,"","서울특별시 동대문구 장안동 383-4번지",127.0691649,37.57068682,2
3224,"","서울특별시 동대문구 장안동 383-7번지",127.0689555,37.5705617,1
3225,"공감대6차","서울특별시 동대문구 장안동 384-1번지",127.0697296,37.57119456,95
3226,"","서울특별시 동대문구 장안동 384-3번지",127.0695264,37.57072238,3
3227,"","서울특별시 동대문구 장안동 384-6번지",127.0694809,37.57126697,43
3228,"","서울특별시 동대문구 장안동 384-7번지",127.069928,37.57117759,6
3229,"리치아파트","서울특별시 동대문구 장안동 385-2번지",127.0691065,37.57136062,17
3230,"대성빌딩","서울특별시 동대문구 장안동 387-12번지",127.0686075,37.57211486,20
3231,"","서울특별시 동대문구 장안동 387-13번지",127.0684219,37.57218092,5
3232,"","서울특별시 동대문구 장안동 387-1번지",127.0688225,37.57230764,3
3233,"","서울특별시 동대문구 장안동 387-2번지",127.069055,37.57229102,2
3234,"","서울특별시 동대문구 장안동 387-3번지",127.0692261,37.57227794,6
3235,"","서울특별시 동대문구 장안동 387-5번지",127.0695332,37.57199305,5
3236,"","서울특별시 동대문구 장안동 387-6번지",127.0692713,37.57200951,23
3237,"","서울특별시 동대문구 장안동 387-7번지",127.0689933,37.57197345,2
3238,"미래타운","서울특별시 동대문구 장안동 387-9번지",127.0688347,37.57211248,8
3239,"블루빌","서울특별시 동대문구 장안동 389-11번지",127.0685876,37.57172312,9
3240,"롯데하이츠","서울특별시 동대문구 장안동 389-12번지",127.0684412,37.5718871,7
3241,"","서울특별시 동대문구 장안동 389-1번지",127.0686591,37.57184129,6
3242,"","서울특별시 동대문구 장안동 389-3번지",127.068367,37.57124797,6
3243,"삼성 어린이집","서울특별시 동대문구 장안동 389-4번지",127.0682387,37.57129373,2
3244,"","서울특별시 동대문구 장안동 389-5번지",127.0681161,37.57134029,1
3245,"","서울특별시 동대문구 장안동 389-7번지",127.0681345,37.57150318,8
3246,"","서울특별시 동대문구 장안동 390-10번지",127.0678525,37.57048333,5
3247,"","서울특별시 동대문구 장안동 390-13번지",127.0674556,37.56986061,2
3248,"","서울특별시 동대문구 장안동 390-15번지",127.067423,37.57008164,2
3249,"","서울특별시 동대문구 장안동 390-1번지",127.0681344,37.57112278,1
3250,"","서울특별시 동대문구 장안동 390-24번지",127.067545,37.57037007,3
3251,"성림 아파트","서울특별시 동대문구 장안동 390-5번지",127.0677558,37.57085973,17
3252,"매일빌딩","서울특별시 동대문구 장안동 390-6번지",127.0678408,37.57100816,5
3253,"라인빌13차","서울특별시 동대문구 장안동 391-10번지",127.068313,37.57053874,10
3254,"리버빌","서울특별시 동대문구 장안동 391-12번지",127.0681856,37.57058963,7
3255,"","서울특별시 동대문구 장안동 391-14번지",127.0682879,37.5707486,4
3256,"","서울특별시 동대문구 장안동 391-15번지",127.0683586,37.57085821,2
3257,"송석아트빌라","서울특별시 동대문구 장안동 391-17번지",127.0684078,37.57025001,4
3258,"","서울특별시 동대문구 장안동 391-1번지",127.0688039,37.57086417,8
3259,"강산그린홈","서울특별시 동대문구 장안동 391-21번지",127.0679466,37.56964373,8
3260,"","서울특별시 동대문구 장안동 391-22번지",127.0677565,37.56976006,23
3261,"","서울특별시 동대문구 장안동 391-38번지",127.0687374,37.570664,2
3262,"송석아트빌라","서울특별시 동대문구 장안동 391-39번지",127.0683414,37.57014364,3
3263,"강산그린홈","서울특별시 동대문구 장안동 391-42번지",127.0680608,37.56958771,8
3264,"","서울특별시 동대문구 장안동 391-4번지",127.0684493,37.57041343,2
3265,"해솔팰리스","서울특별시 동대문구 장안동 391-9번지",127.0684317,37.57071986,6
