순번,대지위치,시군구코드,법정동코드,관리건축물대장PK,도로명대지위치,건물명,주용도코드,옥내기계식대수(대),옥외기계식대수(대),옥내자주식대수(대),옥외자주식대수(대),총주차면수,위치별선택,X,Y
15809,서울특별시 동대문구 장안동 289-1번지,11230,10600,11230-100195927,서울특별시 동대문구 장한로31길 34-22,영스빌,1000,0,0,6,0,6,1,127.070264,37.57639839
15813,서울특별시 동대문구 장안동 289-29번지,11230,10600,11230-32404,서울특별시 동대문구 장한로27나길 69,,3000,0,0,0,2,2,1,127.070462,37.57627285
15816,서울특별시 동대문구 장안동 289-31번지,11230,10600,11230-100209582,서울특별시 동대문구 장한로27나길 65,연세 어린이집,11000,0,0,0,2,2,1,127.0704472,37.57608608
15820,서울특별시 동대문구 장안동 289-4번지,11230,10600,11230-10283,서울특별시 동대문구 장한로31길 30,,1000,0,0,0,4,4,1,127.0701463,37.57554819
15821,서울특별시 동대문구 장안동 289-5번지,11230,10600,11230-100226472,서울특별시 동대문구 장한로31길 34-6,휴렉스빌,2000,0,0,0,10,10,1,127.0701639,37.57566972
15823,서울특별시 동대문구 장안동 289-8번지,11230,10600,11230-100214672,서울특별시 동대문구 장한로31길 34-12,카라하우스,2000,0,0,0,8,8,1,127.0702119,37.57593134
15824,서울특별시 동대문구 장안동 291-10번지,11230,10600,11230-33911,서울특별시 동대문구 장한로31길 33,한진빌라,2000,0,0,22,5,27,1,127.0698778,37.57532121
15830,서울특별시 동대문구 장안동 291-18번지,11230,10600,11230-100237972,서울특별시 동대문구 장한로29길 30-13,삼화에코빌3차,2000,0,0,7,0,7,1,127.0699802,37.574913
15833,서울특별시 동대문구 장안동 291-7번지,11230,10600,11230-36017,서울특별시 동대문구 답십리로65길 48,,2000,0,0,19,4,23,1,127.0698117,37.57472137
15834,서울특별시 동대문구 장안동 291-8번지,11230,10600,11230-100238653,서울특별시 동대문구 답십리로65길 54,삼화에코빌5차,2000,0,0,8,6,14,1,127.0697657,37.57492331
15836,서울특별시 동대문구 장안동 291-9번지,11230,10600,11230-29463,서울특별시 동대문구 답십리로65길 60,,3000,0,0,0,2,2,1,127.0697702,37.57516135
15837,서울특별시 동대문구 장안동 293-10번지,11230,10600,11230-100208384,서울특별시 동대문구 답십리로65길 30,Red-Brick House,2000,0,0,0,8,8,1,127.0694005,37.57385584
15838,서울특별시 동대문구 장안동 293-11번지,11230,10600,11230-23056,서울특별시 동대문구 답십리로65길 34,,1000,0,0,1,2,3,1,127.0694645,37.574067
15841,서울특별시 동대문구 장안동 293-14번지,11230,10600,11230-100225692,서울특별시 동대문구 답십리로65길 22-8,성강 청안채,2000,0,0,6,4,10,1,127.0694987,37.57342997
15842,서울특별시 동대문구 장안동 293-15번지,11230,10600,11230-9064,서울특별시 동대문구 답십리로65길 22-10,장안동다세대주택,2000,0,0,0,6,6,1,127.0696538,37.5734106
15858,서울특별시 동대문구 장안동 293-9번지,11230,10600,11230-27947,서울특별시 동대문구 답십리로65길 26,,3000,0,0,3,3,6,1,127.0693458,37.57371928
15859,서울특별시 동대문구 장안동 294-10번지,11230,10600,11230-8162,서울특별시 동대문구 답십리로 263,,3000,12,0,0,1,13,1,127.0695738,37.57275869
15860,서울특별시 동대문구 장안동 294-11번지,11230,10600,11230-100191160,서울특별시 동대문구 답십리로 261,참 튼튼병원 빌딩,9000,16,0,0,6,22,1,127.0693476,37.57277495
15861,서울특별시 동대문구 장안동 294-12번지,11230,10600,11230-19680,서울특별시 동대문구 답십리로 259,,3000,0,0,0,11,11,1,127.0690795,37.57279439
15862,서울특별시 동대문구 장안동 294-13번지,11230,10600,11230-100190098,서울특별시 동대문구 답십리로 255,,10000,0,0,10,3,13,1,127.0688135,37.57280202
15864,서울특별시 동대문구 장안동 294-2번지,11230,10600,11230-100215480,서울특별시 동대문구 장한로27길 45,효성빌라트,2000,0,0,5,4,9,1,127.069078,37.5731255
15866,서울특별시 동대문구 장안동 294-5번지,11230,10600,11230-11062,서울특별시 동대문구 장한로27길 43,,3000,0,0,2,4,6,1,127.069228,37.57305262
15867,서울특별시 동대문구 장안동 294-6번지,11230,10600,11230-100197953,서울특별시 동대문구 장한로27길 41,,4000,0,0,1,5,6,1,127.0693867,37.57304108
15868,서울특별시 동대문구 장안동 294-7번지,11230,10600,11230-28217,서울특별시 동대문구 장한로27길 37,,3000,0,0,0,2,2,1,127.0695841,37.57311169
15869,서울특별시 동대문구 장안동 294-8번지,11230,10600,11230-22844,서울특별시 동대문구 답십리로67길 9,,4000,0,0,0,1,1,1,127.0695781,37.57302232
15871,서울특별시 동대문구 장안동 295-1번지,11230,10600,11230-100186265,서울특별시 동대문구 장한로27길 29,두리빌딩,14000,0,0,32,4,36,1,127.0699072,37.57300302
15872,서울특별시 동대문구 장안동 295-3번지,11230,10600,11230-11586,서울특별시 동대문구 장한로27길 25,공감대 오피스텔,14000,0,0,27,6,33,1,127.0702125,37.57298104
15873,서울특별시 동대문구 장안동 295-4번지,11230,10600,11230-8800,서울특별시 동대문구 장한로27길 21,,3000,0,0,1,2,3,1,127.0704963,37.57301231
15874,서울특별시 동대문구 장안동 295-5번지,11230,10600,11230-100181753,서울특별시 동대문구 답십리로 269,화성빌딩,10000,34,0,0,2,36,1,127.0704128,37.57269746
15877,서울특별시 동대문구 장안동 298-10번지,11230,10600,11230-6653,서울특별시 동대문구 장한로27나길 58-2,,1000,0,0,2,1,3,1,127.0708072,37.57568637
15880,서울특별시 동대문구 장안동 298-14번지,11230,10600,11230-32485,서울특별시 동대문구 장한로31길 20,,3000,0,0,0,4,4,1,127.0707073,37.57551136
15883,서울특별시 동대문구 장안동 298-21번지,11230,10600,11230-28633,서울특별시 동대문구 장한로27가길 53,은천노인종합복지관,11000,0,0,4,3,7,1,127.0709607,37.57551941
15884,서울특별시 동대문구 장안동 298-22번지,11230,10600,11230-19467,서울특별시 동대문구 장한로31길 14,,11000,0,0,0,4,4,1,127.0710607,37.57544124
15885,서울특별시 동대문구 장안동 298-23번지,11230,10600,11230-100268335,서울특별시 동대문구 장한로33길 15,더트라움 에이동,2000,0,0,3,5,8,1,127.0709915,37.57631182
15886,서울특별시 동대문구 장안동 298-2번지,11230,10600,11230-100183547,서울특별시 동대문구 장한로33길 17,.,1000,0,0,0,2,2,1,127.0708327,37.57631894
15887,서울특별시 동대문구 장안동 298-3번지,11230,10600,11230-100268195,서울특별시 동대문구 장한로33길 13,더트라움비동,2000,0,0,2,5,7,1,127.071139,37.57628344
15889,서울특별시 동대문구 장안동 298-5번지,11230,10600,11230-100225472,서울특별시 동대문구 장한로27가길 63,청솔타운,2000,0,0,14,10,24,1,127.0710289,37.57594113
15893,서울특별시 동대문구 장안동 298-8번지,11230,10600,11230-27445,서울특별시 동대문구 장한로27나길 60,,1000,0,0,1,4,5,1,127.0706766,37.57585493
15900,서울특별시 동대문구 장안동 300번지,11230,10600,11230-100205564,서울특별시 동대문구 장한로 191,장안공원 지하주차장,20000,0,0,163,0,163,1,127.0714104,37.57739564
15902,서울특별시 동대문구 장안동 301-1번지,11230,10600,11230-15091,서울특별시 동대문구 사가정로 240,,3000,0,0,0,7,7,1,127.0715607,37.57857594
15903,서울특별시 동대문구 장안동 301-2번지,11230,10600,11230-28615,서울특별시 동대문구 장한로 201,,3000,0,0,0,4,4,1,127.0717187,37.57846187
15906,서울특별시 동대문구 장안동 302-1번지,11230,10600,11230-33377,서울특별시 동대문구 장한로 181,,3000,0,0,3,4,7,1,127.0717431,37.57663788
15907,서울특별시 동대문구 장안동 302-2번지,11230,10600,11230-35952,서울특별시 동대문구 장한로33길 8,장안동 파크뷰아파트,2000,0,0,8,11,19,1,127.0714481,37.57653463
15910,서울특별시 동대문구 장안동 304-2번지,11230,10600,11230-18322,서울특별시 동대문구 장한로 171,,4000,0,0,0,6,6,1,127.0716785,37.57570801
15911,서울특별시 동대문구 장안동 304-4번지,11230,10600,11230-13953,서울특별시 동대문구 장한로31길 8,,4000,0,0,0,4,4,1,127.0714401,37.57544065
15914,서울특별시 동대문구 장안동 304-8번지,11230,10600,11230-29058,서울특별시 동대문구 장한로27가길 66,,11000,0,0,0,6,6,1,127.0714095,37.57600451
15926,서울특별시 동대문구 장안동 305-2번지,11230,10600,11230-15846,서울특별시 동대문구 장한로 161,,3000,0,0,0,14,14,1,127.0716176,37.57485426
15927,서울특별시 동대문구 장안동 305-3번지,11230,10600,11230-8354,서울특별시 동대문구 장한로 159,,4000,0,0,2,5,7,1,127.0716014,37.57462506
15929,서울특별시 동대문구 장안동 305-5번지,11230,10600,11230-26471,서울특별시 동대문구 장한로27가길 28,,1000,0,0,1,2,3,1,127.0712946,37.57434107
15936,서울특별시 동대문구 장안동 305-9번지,11230,10600,11230-30475,서울특별시 동대문구 장한로31길 9,,3000,0,0,0,4,4,1,127.0712887,37.575209
15937,서울특별시 동대문구 장안동 306-10번지,11230,10600,11230-16227,서울특별시 동대문구 장한로27가길 24,그린 빌,2000,22,0,0,1,23,1,127.0712775,37.57411772
15940,서울특별시 동대문구 장안동 306-13번지,11230,10600,11230-22592,서울특별시 동대문구 장한로27가길 12,장안트윈아파트2,2000,0,0,6,7,13,1,127.0712427,37.57363833
15941,서울특별시 동대문구 장안동 306-1번지,11230,10600,11230-10268,서울특별시 동대문구 장한로 153,,3000,0,0,1,6,7,1,127.0715672,37.57413629
15943,서울특별시 동대문구 장안동 306-3번지,11230,10600,11230-12288,서울특별시 동대문구 장한로 147,,14000,56,0,0,5,61,1,127.071476,37.57346483
15944,서울특별시 동대문구 장안동 306-4번지,11230,10600,11230-31944,서울특별시 동대문구 장한로 143,코리아병원,9000,0,13,0,4,17,1,127.0714982,37.57321245
15946,서울특별시 동대문구 장안동 306-5번지,11230,10600,11230-31600,서울특별시 동대문구 장한로27길 8,,4000,0,0,3,6,9,1,127.0712162,37.57322767
15947,서울특별시 동대문구 장안동 306-7번지,11230,10600,11230-31972,서울특별시 동대문구 장한로27가길 10,,14000,9,0,0,0,9,1,127.0712338,37.5735112
15948,서울특별시 동대문구 장안동 306-8번지,11230,10600,11230-100187027,서울특별시 동대문구 장한로27가길 16,,2000,0,0,6,7,13,1,127.0712546,37.57380581
15949,서울특별시 동대문구 장안동 306-9번지,11230,10600,11230-100266935,서울특별시 동대문구 장한로27가길 18,장안엘리시아,14000,20,0,0,2,22,1,127.0712651,37.57395204
15950,서울특별시 동대문구 장안동 307-1번지,11230,10600,11230-100239052,서울특별시 동대문구 답십리로 271-6,J빌딩,3000,26,0,0,1,27,1,127.0708432,37.57295949
15951,서울특별시 동대문구 장안동 307-2번지,11230,10600,11230-100237172,서울특별시 동대문구 장한로27길 11,더 하이드 파크,14000,24,0,0,2,26,1,127.0710591,37.57292962
15952,서울특별시 동대문구 장안동 307-3번지,11230,10600,11230-29774,서울특별시 동대문구 장한로 139,한성빌딩,4000,16,0,0,2,18,1,127.0713917,37.57290203
15953,서울특별시 동대문구 장안동 307-4번지,11230,10600,11230-14197,,,3000,0,8,1,2,11,1,127.0711825,37.57276422
15954,서울특별시 동대문구 장안동 307-5번지,11230,10600,11230-31183,서울특별시 동대문구 답십리로 275,,3000,0,0,0,4,4,1,127.0710197,37.57264655
15956,서울특별시 동대문구 장안동 308-1번지,11230,10600,11230-17313,서울특별시 동대문구 장한로 140,,4000,0,0,3,8,11,1,127.0721729,37.57285308
15957,서울특별시 동대문구 장안동 308-2번지,11230,10600,11230-27561,서울특별시 동대문구 답십리로 287,,10000,0,0,0,8,8,1,127.072321,37.57269045
15958,서울특별시 동대문구 장안동 308-3번지,11230,10600,11230-20653,서울특별시 동대문구 답십리로 289,기륭빌딩,4000,0,10,0,1,11,1,127.0724441,37.57254036
15959,서울특별시 동대문구 장안동 308-4번지,11230,10600,11230-8418,서울특별시 동대문구 답십리로 291-1,,3000,0,0,0,12,12,1,127.0726578,37.57253672
15962,서울특별시 동대문구 장안동 308-8번지,11230,10600,11230-18242,서울특별시 동대문구 장한로28길 14,,4000,1,0,1,2,4,1,127.0727184,37.57283653
15963,서울특별시 동대문구 장안동 308-9번지,11230,10600,11230-35271,서울특별시 동대문구 답십리로 291-3,,4000,0,0,0,4,4,1,127.0726395,37.57272531
15964,서울특별시 동대문구 장안동 309-10번지,11230,10600,11230-23549,서울특별시 동대문구 장한로 144,,3000,0,12,0,0,12,1,127.0721487,37.57315962
15965,서울특별시 동대문구 장안동 309-1번지,11230,10600,11230-100212972,서울특별시 동대문구 장한로 152,원우빌딩,9000,44,0,0,5,49,1,127.0722049,37.57403526
15966,서울특별시 동대문구 장안동 309-2번지,11230,10600,11230-16456,서울특별시 동대문구 장한로 150,정성빌딩,4000,0,9,0,4,13,1,127.0721873,37.57378822
15967,서울특별시 동대문구 장안동 309-3번지,11230,10600,11230-12317,서울특별시 동대문구 장한로 146,,14000,0,0,16,1,17,1,127.0721586,37.57337972
15968,서울특별시 동대문구 장안동 309-4번지,11230,10600,11230-33522,서울특별시 동대문구 장한로28가길 1,,3000,0,0,0,5,5,1,127.0724368,37.57307835
15970,서울특별시 동대문구 장안동 309-6번지,11230,10600,11230-30185,서울특별시 동대문구 장한로28가길 11,SM 해그린아파트,2000,0,0,15,8,23,1,127.0723945,37.5736024
15971,서울특별시 동대문구 장안동 309-7번지,11230,10600,11230-100263655,서울특별시 동대문구 장한로28가길 17,브이티스타일,2000,0,0,79,11,90,1,127.0724957,37.5739075
15973,서울특별시 동대문구 장안동 310-14번지,11230,10600,11230-29314,서울특별시 동대문구 장한로28가길 35,장안동 아인리베 아파트 101동,2000,0,0,0,27,27,1,127.0725399,37.57452673
15976,서울특별시 동대문구 장안동 310-3번지,11230,10600,11230-23161,서울특별시 동대문구 장한로 160,,14000,0,0,0,9,9,1,127.072249,37.57466296
15977,서울특별시 동대문구 장안동 310-4번지,11230,10600,11230-12949,서울특별시 동대문구 장한로 158,대흥빌딩,14000,0,0,8,6,14,1,127.0722297,37.57438798
15978,서울특별시 동대문구 장안동 310-5번지,11230,10600,11230-29040,서울특별시 동대문구 장한로28가길 31,장안동 아인리베 아파트 101동,2000,0,0,0,21,21,1,127.072526,37.57434825
15979,서울특별시 동대문구 장안동 310-7번지,11230,10600,11230-2804,서울특별시 동대문구 장한로28가길 41-1,,1000,0,0,0,1,1,1,127.0725601,37.57481855
15981,서울특별시 동대문구 장안동 310-8번지,11230,10600,11230-11207,서울특별시 동대문구 장한로28가길 45,,13000,30,0,0,10,40,1,127.0725753,37.5750418
15982,서울특별시 동대문구 장안동 311-1번지,11230,10600,11230-100189617,서울특별시 동대문구 장한로 178,,3000,0,0,11,0,11,1,127.0723573,37.57619836
15984,서울특별시 동대문구 장안동 311-3번지,11230,10600,11230-20546,서울특별시 동대문구 장한로 172,대한빌딩,3000,0,0,15,7,22,1,127.0723261,37.57576275
15985,서울특별시 동대문구 장안동 311-4번지,11230,10600,11230-10301,서울특별시 동대문구 장한로 170,,3000,0,0,0,13,13,1,127.0723051,37.57546742
15986,서울특별시 동대문구 장안동 311-5번지,11230,10600,11230-18549,서울특별시 동대문구 장한로32길 7,장안동의료시설,9000,0,0,23,10,33,1,127.0726054,37.57547913
15987,서울특별시 동대문구 장안동 311-6번지,11230,10600,11230-23894,서울특별시 동대문구 장한로28가길 61,화성 아파트,2000,0,0,18,5,23,1,127.0726285,37.57579059
15990,서울특별시 동대문구 장안동 312-10번지,11230,10600,11230-22089,서울특별시 동대문구 장한로36길 6,,4000,0,0,1,4,5,1,127.0726646,37.5774047
15991,서울특별시 동대문구 장안동 312-12번지,11230,10600,11230-7362,서울특별시 동대문구 장한로 186,,4000,0,0,5,0,5,1,127.0724017,37.57683165
15996,서울특별시 동대문구 장안동 312-3번지,11230,10600,11230-15274,서울특별시 동대문구 장한로 184,,4000,0,0,0,5,5,1,127.0723922,37.57669533
15997,서울특별시 동대문구 장안동 312-4번지,11230,10600,11230-35256,서울특별시 동대문구 장한로 182,,3000,0,0,0,5,5,1,127.0723839,37.57657884
16000,서울특별시 동대문구 장안동 312-6번지,11230,10600,11230-2770,서울특별시 동대문구 장한로28가길 79,,3000,0,0,1,2,3,1,127.0726838,37.57657009
16001,서울특별시 동대문구 장안동 312-7번지,11230,10600,11230-25886,서울특별시 동대문구 장한로28가길 83,SM 이로빌 아파트,2000,0,0,0,24,24,1,127.0727,37.57679758
16002,서울특별시 동대문구 장안동 312-8번지,11230,10600,11230-100204165,서울특별시 동대문구 장한로28가길 91,태솔에버빌,2000,0,0,10,20,30,1,127.072724,37.57714013
16006,서울특별시 동대문구 장안동 313-3번지,11230,10600,11230-100225232,서울특별시 동대문구 장한로 200,ks빌딩,3000,24,0,0,1,25,1,127.0725077,37.57827488
16008,서울특별시 동대문구 장안동 313-5번지,11230,10600,11230-24189,서울특별시 동대문구 장한로 196,,3000,0,0,0,4,4,1,127.0724809,37.57791982
16010,서울특별시 동대문구 장안동 313-7번지,11230,10600,11230-29444,서울특별시 동대문구 장한로36길 7,장안동신부파스카아파트,2000,0,0,23,10,33,1,127.0727676,37.577718
16011,서울특별시 동대문구 장안동 313-8번지,11230,10600,11230-19884,서울특별시 동대문구 장한로28가길 115,르.메이에르장안타운7차,2000,0,0,30,29,59,1,127.0727985,37.5781437
16016,서울특별시 동대문구 장안동 314-15번지,11230,10600,11230-30807,서울특별시 동대문구 답십리로69길 153,,3000,0,0,1,2,3,1,127.0737621,37.57902959
16021,서울특별시 동대문구 장안동 314-5번지,11230,10600,11230-16436,서울특별시 동대문구 답십리로69길 149,,1000,0,0,0,2,2,1,127.0738074,37.5789255
16024,서울특별시 동대문구 장안동 314-8번지,11230,10600,11230-23069,서울특별시 동대문구 사가정로 252,대덕운수,3000,0,0,0,11,11,1,127.0732004,37.57865188
16029,서울특별시 동대문구 장안동 315-17번지,11230,10600,11230-100246734,서울특별시 동대문구 답십리로69가길 3,장안파크빌Ⅱ,2000,0,0,5,2,7,1,127.0742141,37.57902309
16030,서울특별시 동대문구 장안동 315-18번지,11230,10600,11230-14763,서울특별시 동대문구 사가정로 272,,3000,0,0,0,5,5,1,127.0750612,37.57959405
